username,comment,time,labeling,kategori
user 51,"aurel itu perempuan hebat, ingat bgt kejadian zaman pipi mimi nya & dilihat didepan mata dia sendiri. Ga semua anak bs strong kyk dia. Yg nyinyir pasti iri krn aurel bs punya keluarga bahagia kyk skrg. Yg blg bundanya Ash lebay, mungkin blm punya anak. Hati2 sayang..km jg perempuan, nanti bakal jd ibu. Bayangin anakmu yg jd korban bully ??",-,0,Not Bully
user 52,Ganteng... Ini kalo ga salah managernya.. semoga di lancarkan yaa..,-,0,Not Bully
user 53,"Mukanya mirip ,,,insya Allah jodoh dunia akhirat mbak <USERNAME> amiiii",-,0,Not Bully
user 53,Cantik banggeett ya kak depe.. ???? gak keliatan loh kalo dy pernah nikah.. seperti msh gadis wajah nya.. cantik ???????????? semoga lancar sampai hari H kak depe.. bahagia dunia akhirat aammiinnn ??,-,0,Not Bully
user 53,Dadddd :( Semoga bisa dateng yaaa & untuk papa-papa diluar sana. Semoga sehat selalu & bisa menjadi saksi anak-anaknya saat menikah. AAMIIN!????,-,0,Not Bully
user 53,Semoga dilancarkan nikahnya dan ayahnya lekas ditemukan dalam keadaan sehat tanpa kurang suatu apapun :),-,0,Not Bully
user 53,Semoga aja nikahannya lancar ya mba. Jgn berlarut sedih kl bapak tirinya gak datang yg penting bapak kandung datang. Mungkin sj ada alasan anak kandung dari bapak tersebut melarang. Mungkin sj bapak itu udah balikan sama istri pertamanya. Dan kl sibapak datang itu berrti akan mengingatkan cerita lama. Mungkin yaa..,-,0,Not Bully
user 53,"Yea pak polisinya pinter hahahaha.. langsung belok, SIM nembak, gatau rambu2. Malah minta surat perintah yaelah lu pikir rumah lu mau digeledah ??",-,0,Not Bully
user 53,Ini mau nikah lagi baguass deh semoga kelak jd keluarga yg samawa,-,0,Not Bully
user 53,Lucu.... suaranya kak abbey cantik kayak orang nya.... ?????????????? terharu....,-,0,Not Bully
user 53,Pernah ketemu sama mba artika sari disesemall di Jakarta...ampunnn ayunee...mana semampai....murah senyummm....cakep pisan lah,-,0,Not Bully
user 53,"Bener kata pepatah Yess, Buah Jatuh gak Jauh dari PohoN nya... Cantik Nya dapet dari Mama_Nya, Suara Bagus dan Pinter nyanyi dari darah seni Papa Nya.. #calon generasi hebat di masa depan",-,0,Not Bully
user 53,"Bahagianya punya anak cantik berbakat, bersyukur bnr dapat titipan demikian indah",-,0,Not Bully
user 53,Semoga di berikan kesehatan dan rezeki yg berlimpaah pak ??,-,0,Not Bully
user 53,Semoga selalu sehat dan dimurahkan rejekinya ya Pak,-,0,Not Bully
user 53,"Pria setia, pekerja keras tdk malu pilih-pilih cari nafkah sangat sedikit sekali yang banyak kebalikan..beda bgt sama seseorang yang kenal. Mentang2 ganteng, milih nganggur ketimbang jd ojol. Udah gitu istri diselingkuhin lagi. Baik kalo ada maunya ????",-,0,Not Bully
@indah.bae90,kalau aku sih malu,18-Mar-25,1,Bully Ringan
@dapz_gjls,dia tidak memandang fisik tidak seperti kamu hanya cari yang kaya,27-Mar-25,0,Not Bully
@https_aly4,malu kenapa sih anjir,26-Mar-25,1,Bully Fatal
@appleios803,tuhan: malu banget saya punya hamba seperti ini,8-Apr-25,1,Bully Fatal
@_naa0reii_,kenapa malu?,23-Mar-25,0,Not Bully
@alifboyzzzzzzz,dia tidak memandang fisik tidak seperti kamu memandang fisik hahaha,21-Apr-25,1,Bully Ringan
@evi.saevi.fitroh,kamu yang bakal malu kalau ketemu video ini dan kamu lihat apa yang kamu komen,9-Apr-25,0,Not Bully
@iloverblx_00,dia tidak memandang fisik tidak kaya kamu memandang fisik,9-Apr-25,1,Bully Ringan
@haura.nazhifa.lov,malu kenapa? tidak suka kamu? itu bukan urusan kamu kak,8-Apr-25,0,Not Bully
@lagigacorbang,memang kamu secantik apa sih,29-Mar-25,0,Not Bully
@lruzz,dia tidak memandang fisik cil memang kamu memandang fisik,27-Mar-25,1,Bully Ringan
@reilzghd1,ini contoh cowok tidak memandang fisik,27-Mar-25,0,Not Bully
@aulia_nindy21,tidak memandang fisik katanya,27-Mar-25,1,Bully Ringan
@kimbe9802,sekarang cowoknya seakan dapat cewek cantik,22-Mar-25,1,Bully Ringan
@erlan.ergiandi,memandang fisik,15-Dec-24,1,Bully Ringan
@wong_ngawiiiiiiiii,cowoknya setia banget tidak memandang fisik ini sih yang ceweknya beruntung banget,16-Mar-25,0,Not Bully
@kimbe9802,tidak memandang fisik bagaimana. cowoknya saja sudah sama cewek cantik sekarang,22-Mar-25,0,Not Bully
@amel_h3h3,tumben ada cowok tidak memandang fisik,28-Jan-25,0,Not Bully
@nnaell__0,tipe cowok yang setia baik itu adalah merasa cukup dan tidak memandang fisik kekasihnya,8-Apr-25,0,Not Bully
@fauzan.rasel1,cantik,20-Apr-25,0,Not Bully
@deden.leywin,contoh nih cowok tidak memandang fisik,11-Apr-25,0,Not Bully
@aqillamufiashanum,cantik banget,9-Apr-25,0,Not Bully
@arief_nya_nabila,masih bilang memandang fisik itu tidak ada?,24-Feb-24,0,Not Bully
@athila.r,lihat pria kalau jatuh cinta dia tidak memandang fisik tapi spill dong cewek yang mau sama pria yang fisiknya kurang ada tidak ya,12-Mar-25,0,Not Bully
@rizz.suka.ramadhan,cowok mau menerima cewek apa adanya tapi cewek belum tentu mau sama cowok yang tidak terlalu ganteng dan kaya foto dibawah adalah bukti bahwa cewek tidak pernah menepati janji,9-Apr-25,0,Not Bully
@indah.bae90,tapi terserah kamu,26-Mar-25,0,Not Bully
@amzsaiwiq,pacaran sekarang tuh susah pas beneran tulus dibilang memandang harta giliran cari yang goodlooking dibilang memandang fisik haduh,10-Feb-22,0,Not Bully
@ldrduluyangy,yang tulus dikatain memandang harta,10-Feb-22,0,Not Bully
@crystalcoree_,nanti memandang fisik kamu mau tidak?,10-Feb-22,0,Not Bully
@tesi7891,kakaknya hebat tidak memandang fisik,10-Feb-22,0,Not Bully
@vioajha6,the real tidak memandang fisik,10-Feb-22,0,Not Bully
@palekpntol,memang fisiknya kenapa?,10-Feb-22,0,Not Bully
@korbanghoting_0,kata guruku kalau umur remaja seperti kita wajar kalau memandang fisik,10-Feb-22,0,Not Bully
@acaaa_115,tidak ada yang memandang fisik kenyamanan tidak bisa diganti dengan fisik maupun harta,10-Feb-22,0,Not Bully
@rozik_122,ya kali tidak mau uang,10-Feb-22,0,Not Bully
@dara_5718,cewek sudah tulus dibilang memandang harta kalau sudah tidak tulus dibilang pecinta fisik tertawa sudah,10-Feb-22,0,Not Bully
@qonitazahraa,sekarang pacaran sama yang biasa dikit dibilang matre,13-Feb-22,0,Not Bully
@gfm4rklee002,aneh sekali orang tidak Mandang fisik di bilang Mandang harta tidak mandang harta,10-Feb-22,0,Not Bully
@syantee7,Lo pada blm ngerasain aja kalo udah sayang fisik ga berlaku!!!,10-Feb-22,0,Not Bully
@vaa.refa,Oh iya 1 lagi. Sekarang udah banyak cewe yang bisa menghasil kan duit sendiri. Ada atau nggak nya uang seorang cowo.. Ya bodo amat,10-Feb-22,0,Not Bully
@mega.mans,cewe perasaan salah ga Mandang fisik di bilang Mandang duit ga Mandang duit di bilang Mandang fisik,10-Feb-22,0,Not Bully
@bluesky.pinksky,woy tulus itu harus soal dia berduit itu bonus karena ketulusan nya,10-Feb-22,0,Not Bully
@choxllatt,katanya sicewenya mandang duitt,10-Feb-22,1,Bully Ringan
@janedwstyy,"kalau Mandang duit sih ga papa,mana ada yang mau di ajak makan angin doang hahaha",10-Feb-22,1,Bully Ringan
@lystiawatiii,mandang duitt,11-Feb-22,1,Bully Ringan
@windiyesimanullang,"emang lu tau darimana kalau dia mandang harta?, emang lu kenal sama dia?",10-Feb-22,0,Not Bully
@xylan255,Ya kali ninggalin Duit,10-Feb-22,1,Bully Ringan
@nadira_6614,kan cowo ya harus punya duit dong bang,10-Feb-22,0,Not Bully
@dsa_rury,karna duit bisa membuat kenyamanan,10-Feb-22,1,Bully Ringan
@hyedee7,"fakta deck ,duit bisa membuat kenyamanan ",10-Feb-22,1,Bully Ringan
@duniabaru67,"mau pamer dikit deck,biar dikira tidak punya duit",10-Feb-22,1,Bully Ringan
@duniabaru67,nah iya kasiannya dpt cewe Mandang harta nya doang hahaha,10-Feb-22,1,Bully Ringan
@duniabaru67,terus kalauu kaya brati pacarnya Uda pasti Mandang duit??? ya kah??,10-Feb-22,1,Bully Ringan
@acaaa_115,makannya kerja biar punya duit banyak lo. kaisan amat haha,11-Feb-22,1,Bully Ringan
@acaaa_115,masih lah kan hartanya masi banyak yangy,11-Feb-22,0,Not Bully
@intan.saa,"cewe kalau milih suami pasti yang berduitlah, kalau di ajak susah mah ogah banget gw",10-Feb-22,1,Bully Ringan
@gausakepokitagakenalyangy,"pacaran sekarang tuh susah, pas beneran tulus dibillang mandang harta, giliran cari yang goodlooking dibilang mandang fisik hadeh",10-Feb-22,0,Not Bully
@di004p,"nah iya suka sebel sendiri kaya seakan akan duit segalanya:""",11-Feb-22,0,Not Bully
@bilyyusjs12,duit duit duit duit duit duit duit,13-Feb-22,1,Bully Ringan
@uwiiiiiiiiiiii_9,"kalau cowo yang ganteng bilang pilih yang good looking eh milih yang gini bilang lihat harta, situ gak laku ya",10-Feb-22,1,Bully Ringan
@masyakarat_berkahsimbah,terus kalau kaya emang kenapa? cewenya Mandang duit gitu? lawakk bangettt,10-Feb-22,1,Bully Ringan
@syf.una,kaga mandang fisik yang penting bermobil,11-Feb-22,1,Bully Ringan
@qonitazahraa,"ouh keliatan banget sih cara lu komen, kalau lu itu pasti Mandang fisik",13-Feb-22,1,Bully Ringan
@dimsgarage69_,duitt lah kan cadangan banyakk,10-Feb-22,1,Bully Ringan
@qonitazahraa,yak kali ninggalin duit dan naik nama‚,13-Feb-22,1,Bully Ringan
@dian_syah19,duit duit duit duit duit duit duit duit duit duit,10-Feb-22,1,Bully Ringan
@mhhmd.gafur,yakali ninggalin duittt iya kannn yang,10-Feb-22,1,Bully Ringan
@daisyyselekk,salut sama kk nya tidak Mandang fisik,12-Feb-22,0,Not Bully
@awlyhftymh,emang fisiknya kenapa dek? Masalah lu?,10-Feb-22,1,Bully Ringan
@inseceru08,"jangan bully fisik ya guys lu liat si clarisaa jd cantik sekali, terus arya bocah kecil yang dibimbing bang ade ray .. behh mantas……",10-Feb-22,0,Not Bully
@zy_rezy,sekarang masih lah... ya kali putuskan masih butuh duittt,10-Feb-22,1,Bully Ringan
@zwettawylie16,"hadeuh netizen netizen, nanti giliran pacaran sm yang ganteng dibilang mandang fisik terus giliran tidak mandang fisik dibilang mandang dompet. heran dah serba salah",11-Feb-22,0,Not Bully
@owendy11,gak tanpa duit mah gak akan putus‚‚,12-Feb-22,1,Bully Ringan
@gakadaorang93,yang komen iri hatii atau gak punya duit???‚,11-Feb-22,1,Bully Ringan
@owenslover,"Maaf banget nih yaa. Kan banyak yang bilang ya kali ningglin Duit. emang yng cowo kerja apa, gw ga tau soalnya",10-Feb-22,0,Not Bully
@slamett.cap,ya kan mandang harta,10-Feb-22,1,Bully Ringan
@inidilfaa,"cari yang good looking dikira mandang fisik,tulsu dikira mandang harta,memang harus pacaran sama diri sendiri gitu?",10-Feb-22,0,Not Bully
@akranz22,mau dia mandang duit urusan kelen apa aku tanya? kalo ada yang dirugikan balas komen aku,10-Feb-22,1,Bully Ringan
@anisa_bela45,kalian gmn sih yang mandang fisik di hujat yang nga mandang fisik jg di hujat! hei ngaca bro kelean gitu nga? kalau mau ngehujat pikir dulu pake logika,12-Feb-22,1,Bully Ringan
@nnayyyu,duit ga sih?,10-Feb-22,1,Bully Ringan
@ryannn21__,kenapa sih pada bilang kakak nya mandang duit? kak kakak nya tulus,10-Feb-22,0,Not Bully
@sepelepoll06,kalo ga karena di beliin ini ituu SM itu si cowok yakali Lo mau ya kan hahaha kalo ga karena Uang intinya haha,10-Feb-22,1,Bully Ringan
@nizarlutfiansyah5,ya kali ninggalin ATM berjalan,12-Feb-22,1,Bully Fatal
@laadera7,atm ngalir,10-Feb-22,1,Bully Fatal
@lisaaaazvnnyyy,yakali ga ninggalin ATM berjalan‚,10-Feb-22,1,Bully Fatal
@adminer._,saling sayang atau karna uang,11-Feb-22,1,Bully Ringan
@r_strio,yakali ninggalin ATM berjalan haha,10-Feb-22,1,Bully Fatal
@sukaseblakandkamu,saling sayang karna terpaksa ga si..? masa iya ATM mau di buang‚,10-Feb-22,1,Bully Fatal
@masabahya,ya kali ninggalin atm‚ yang penitng atm berjalan,10-Feb-22,1,Bully Fatal
@_rrneee,ATM gak tu‚,10-Feb-22,1,Bully Fatal
@jpryanga,"engga sih, kalo menurut aku kk nya emang sayang sm pacar nya,soalnya pacarannya udah bertahun2 coyyy, kalo cuma mandang duit sih gak bakal selama itu",10-Feb-22,0,Not Bully
@fadianeha12,kk pd bilang mandang fisik emang fisik mas nya gimana? Jelek?,10-Feb-22,1,Bully Ringan
@arifwrdha,"gak mandang fisik, sama aja ada duitnya",10-Feb-22,1,Bully Ringan
@rau.dia,Bank uang,10-Feb-22,1,Bully Ringan
@annnaaaa_sfy,Salah aja jd cewe ya bunda udah ga mandang fisik dibilang mandang duit giliran dpt cowo ganteng dibilang mandang fisik anehh lu cowo,10-Feb-22,1,Bully Ringan
@spansi12,pacaran yang kayak kakak itu susah yang ndak mandang fisik..,10-Feb-22,0,Not Bully
@mysa_y,ya kali putus kan dia byk harta,11-Feb-22,1,Bully Ringan
@breathescuttle02,"cewe emang tidak mslh kok punya pasangan biasa aja yang penting merasa di sayang dan di rasa aman serta nyaman, tidak melulu soal duit",10-Feb-22,0,Not Bully
@fery_setiawan03,yang Malu punya kau,2-Apr-22,1,Bully Fatal
@oh_aj11,kakak tidak mandang fisik tapi mandang rekening …,10-Feb-22,1,Bully Ringan
@perahukertas145,nggak Mandang fisik bro kedepan nya buat hidup bahagia,10-Feb-22,0,Not Bully
@ajj.gunawan,"Giliran ada yang ga mandang fisik, malah di tuduh mandang duit, maunya kalian apa sih, sibuk amat ama hidup orang, ga jelas lu cowo",26-Apr-25,1,Bully Ringan
@pawpawsssssss_,"""sekarang masihlah yakali putus kan di banyak uang""",11-Feb-22,1,Bully Ringan
@r_dwistr78,ada yang tidak mandang fisik ya,10-Feb-22,0,Not Bully
@ampungbgjago3,wah gak Mandang fisik KK nya,10-Feb-22,0,Not Bully
@feripadly541,cinta tak mandang fisik…,10-Feb-22,0,Not Bully
@aiyoooooooo6,pacaran itu ga perlu mandang fisik emang fisik pengaruh sama kesetiaan sm pasangan kan kaga,10-Feb-22,0,Not Bully
@myang_aj,kakak enggak mandang fisik ya sip enggak mandang fisik,3-May-22,0,Not Bully
@_deselvi,"ini yang di nama kan cewe ga mandang fisik, ngomong ngomong semangat yah kk",21-Apr-22,0,Not Bully
@saskiaputri281011,"laki laki itu selain bertanggung jawab, agamanya, fisiknya juga sih soalnya percaya deh setelah nikah matanya makin di uji ",31-Mar-22,0,Not Bully
@caalickhaa,yang komen kaka nya ga mandang fisik emang fisik cowok nya kenapa ya sama sama manusia kok gausah gitu napa,29-Mar-22,0,Not Bully
@fyiajala,atm kok ditinggalin kan sayang bestie,18-Feb-22,1,Bully Fatal
@_abcdfghijklmnopqretataa,ini yang namanya ga Mandang fisik,15-Feb-22,0,Not Bully
@loker_freelanceee2024,"yang bilang cewekanya baik tidak mandang fisik,cowoknya beruntung dapat cewe cantik.. Jangan begitu ya",13-Feb-22,0,Not Bully
@bubbieriin,the real no mandang fisik,12-Feb-22,0,Not Bully
@loughvaaa,satu bukti bahwa laki laki tidak Mandang fisik,11-Feb-22,0,Not Bully
@ininini17,ini bener bener jadi panutan. tidak mandang fisik. semoga langgeng amin,11-Feb-22,0,Not Bully
@ndrrrzzzzz,"heran yang dibilang Mandang fisik,harta,kulit dan lain lain mulut mu jaga ",11-Feb-22,0,Not Bully
@algebra07,sepertinya cuman cewe ini yang ga mandang fisik deh,11-Feb-22,0,Not Bully
@zuroputra958,"Mari berpikir positif yuk jangan pada ngehujat, barangkali aja si mbanya bener ga mandang fisik ataupun duit, Yang penting mungkin nyaman",11-Feb-22,0,Not Bully
@sabarudinpsj6,cinta tak mandang fisik itu dewasa banget langgeng yah kak,11-Feb-22,0,Not Bully
@balqis396,"ngakak sih liat warga tiktok mandang fisik salah,sekarang gak mandang fisik dikira mandang harta,hadehh",11-Feb-22,0,Not Bully
@usernameia6,"fisik bisa kalah sama rasa sayang, hubungan kalau mandang fisik tidak ada habisnya.",11-Feb-22,0,Not Bully
@dlsolltime,the real cewe ga mandang fisik,11-Feb-22,0,Not Bully
@garaaaaa__,"Apa apa salah apa apa salah, yang ganteng di bilang mandang fisik yang banyak duit di bilang mandang harta, jadi harus apa? Kan ada ketulusan bro?",10-Feb-22,0,Not Bully
@yuyunsilalahi1291,serba salah nyari yang ganteng dikira mandang fisik dapat yang kaya gini di kata Mandang harta ,11-Feb-22,0,Not Bully
@bulldogcrazy16,itu mah cuman mandang duit nya aja,10-Feb-22,1,Bully Ringan
@dosilalafa,masa si saling sayang Mandang harta kali ga mungkin,11-Feb-22,1,Bully Ringan
@rorrrlopyuu,ya kali duit di tinggal ya kan,10-Feb-22,1,Bully Ringan
@cikdesu4,cewek tu Mandang harta,10-Feb-22,1,Bully Ringan
@nayyaa1116,iya kali putus kan masih bnyk harta yah,10-Feb-22,1,Bully Ringan
@awaiii_q0,fisik dan duit akan kalah dgn yang namanya kenyamanan,27-Apr-22,1,Bully Ringan
@shyll0vv,real cewe langka gak mandang fisik,12-Feb-22,0,Not Bully
@zhrtlns66,"kadang tu kalau kita dah nyaman, hati juga sdh mentok di dia, itu tidak mandang fisik lg,",12-Feb-22,0,Not Bully
@hendrigunawan993,The real ga Mandang fisik salut salut,14-Apr-22,0,Not Bully
@mzuanda,definisii cinta tidak mandang fisikk‚‚…,11-Feb-22,0,Not Bully
@rindiyanti64_,Cowonya hebat ya ga mandang fisik,10-Feb-22,0,Not Bully
@kita_tau6204,definisi tidak memandang fisik,10-Feb-22,0,Not Bully
@nadien_puspita,jujur ya kalau bertahan cuma karena harta ga mungkin lama soalnya kalo cinta hanya karena terpaksa itu juga sakit,10-Feb-22,0,Not Bully
@mgt_official18,"orang orang suudzon mulu dah, gasemua tuh karna harta kali. mungkin kakak nya sama cowonya tuh udah nyaman banget makanya awet.",10-Feb-22,0,Not Bully
@apriliaindawati2,tidak Mandang fisik ya adik,10-Feb-22,0,Not Bully
@error.toddd,definisi ga mandang fisik,10-Feb-22,0,Not Bully
@__ida04,pasti banyak cewe yng comen pasti karna uang…… percaya dia tidak pernah merasa bahagia selama ini,10-Feb-22,0,Not Bully
@lfhmn_,yah netizen giliran pacaran tidak mandang fisik dibilang matre,10-Feb-22,0,Not Bully
@inikucintidakecil,pacaran mau ambil harta nya doang UPS,10-Feb-22,1,Bully Ringan
@ucokalisuttt,"Pacaran sama orang yang cukup di sukai banyak orang(cakep) di bilang Mandang fisik, Sekarang pacaran sama yang kaya begini, di bilang Mandang duit, hadeh",10-Feb-22,1,Bully Ringan
@rahmafatihaa,"cewe itu pacaran ga liat fisik. ga gua ga nyalahin sih. itu hal yang wajar, Karna hasrat naluri manusia ada pada keindahan.",11-Feb-22,0,Not Bully
@rovhiekohikmahdew,sedangkan cowo pacaran Yaa diliat fisiknya kalo liat kantongnya si cowo insecure.,10-Feb-22,0,Not Bully
@sokolboy1,Ini dong baru perempuan gak mandang fisik,10-Feb-22,0,Not Bully
@gansapril05,Lebih percaya hiu bisa berjalan dibanding wanita gak mandang harta atau fisik‚,10-Feb-22,1,Bully Ringan
@zksemfkk,nggak Mandang fisik TaPI pasti Mandang isi dompet‚‚­­­­canda dompet,10-Feb-22,1,Bully Ringan
@budidarz,"banyak yang bilang yakali harta di tinggalin, heyy soal setia ga mandang apa apa bro lu aja yang tidak ngerti soal kesetiaan bro",11-Feb-22,0,Not Bully
@budidarz,kakak nya hebat tidak mandang fisik tapi mandang harta hahaha,11-Feb-22,1,Bully Ringan
@nadil784,yakali ninggalin mesin atm sm isi isi nya ,21-Apr-22,1,Bully Fatal
@damsen966,"Keapa sih pada heboh, emang knp fisik cowo nya?? Lagian cewe nya terima aja",13-Feb-22,0,Not Bully
@aisyahamesnida05._12,"mantap kakak gak Mandang fisik tapi Mandang duit,harta, ATM,segala sesuatu dengan kekayaan",11-Feb-22,1,Bully Fatal
@moonpiscs,Giliran dpt cowo yang ga goodlooking dibilang mandang harta,10-Feb-22,0,Not Bully
@iqbal.fallry,"nih orang pada bacot bat dah,ga mandang fisik di blg mandang duit,sok keren banget lo ketik begitu",10-Feb-22,1,Bully Fatal
@pocongmerah11,pengen deh punya pasangan yang ga Mandang fisik:(,10-Feb-22,0,Not Bully
